Travel_ID,Traveler_Name,Gender,Age,Country,City,Travel_Type,Transport_Mode,Booking_Source,Travel_Month,Travel_Year,Stay_Days,Travel_Cost,Hotel_Type,Rating,Season
T1767,Traveler_1767,Female,54,UAE,Sydney,Business,Train,Agent,July,2023,10,60221,Budget,3,Winter
T1768,Traveler_1768,Male,25,UAE,New York,Leisure,Flight,Online,August,2024,2,46409,Standard,5,Monsoon
T1769,Traveler_1769,Male,47,France,Sydney,Business,Flight,Agent,March,2023,2,109242,Luxury,3,Winter
T1770,Traveler_1770,Male,31,Italy,Bangkok,Leisure,Flight,Online,December,2023,5,104294,Luxury,3,Winter
T1771,Traveler_1771,Female,36,UK,Paris,Leisure,Train,Online,November,2023,6,23702,Luxury,4,Winter
T1772,Traveler_1772,Female,29,Singapore,Paris,Leisure,Bus,Agent,July,2023,6,92641,Standard,4,Summer
T1773,Traveler_1773,Male,23,Australia,Berlin,Business,Train,Online,March,2024,5,98647,Luxury,4,Winter
T1774,Traveler_1774,Female,24,UAE,Rome,Leisure,Bus,Agent,May,2022,5,49618,Luxury,3,Winter
T1775,Traveler_1775,Female,55,Thailand,Bangkok,Leisure,Bus,Agent,June,2022,6,38367,Standard,5,Summer
T1776,Traveler_1776,Female,59,USA,Goa,Business,Train,Agent,March,2023,7,47103,Standard,4,Winter
T1777,Traveler_1777,Male,54,Singapore,Sydney,Business,Bus,Online,October,2024,4,69330,Luxury,5,Summer
T1778,Traveler_1778,Female,56,Singapore,Berlin,Leisure,Train,Online,August,2023,5,100157,Budget,3,Monsoon
T1779,Traveler_1779,Male,33,Thailand,Paris,Leisure,Bus,Online,December,2024,4,32410,Standard,4,Summer
T1780,Traveler_1780,Female,35,UAE,Bangkok,Business,Train,Agent,October,2024,4,46941,Budget,5,Monsoon
T1781,Traveler_1781,Female,40,USA,Dubai,Leisure,Train,Agent,October,2023,2,95523,Budget,5,Monsoon
T1782,Traveler_1782,Male,57,Thailand,Paris,Leisure,Flight,Agent,March,2024,5,38339,Standard,5,Summer
T1783,Traveler_1783,Female,44,India,Dubai,Leisure,Flight,Agent,July,2022,2,15166,Standard,5,Monsoon
T1784,Traveler_1784,Female,29,Germany,Bangkok,Leisure,Bus,Agent,November,2023,8,36051,Budget,3,Winter
T1785,Traveler_1785,Female,42,UAE,Paris,Leisure,Flight,Online,April,2023,8,27124,Luxury,4,Monsoon
T1786,Traveler_1786,Female,32,France,Singapore,Business,Flight,Online,October,2023,3,91057,Budget,3,Winter
T1787,Traveler_1787,Female,19,Australia,Berlin,Leisure,Bus,Agent,December,2022,10,27981,Standard,3,Summer
T1788,Traveler_1788,Female,25,UK,Rome,Leisure,Flight,Agent,January,2024,5,94690,Standard,4,Winter
T1789,Traveler_1789,Female,41,Australia,Dubai,Business,Bus,Agent,March,2022,4,26233,Standard,3,Monsoon
T1790,Traveler_1790,Male,36,Thailand,Rome,Leisure,Train,Agent,June,2024,6,35337,Standard,3,Winter
T1791,Traveler_1791,Female,33,India,Berlin,Business,Train,Agent,December,2024,2,51546,Budget,5,Winter
T1792,Traveler_1792,Male,57,Germany,Berlin,Leisure,Train,Agent,March,2023,5,65078,Budget,5,Winter
T1793,Traveler_1793,Female,20,USA,Goa,Leisure,Train,Online,May,2022,6,76520,Budget,5,Summer
T1794,Traveler_1794,Female,32,Australia,Paris,Business,Train,Online,March,2023,3,47848,Luxury,3,Winter
T1795,Traveler_1795,Male,58,Italy,Dubai,Business,Bus,Agent,May,2023,10,113784,Standard,3,Summer
T1796,Traveler_1796,Female,22,Australia,Dubai,Leisure,Bus,Agent,March,2024,9,24994,Standard,4,Winter
T1797,Traveler_1797,Male,49,UAE,Bangkok,Leisure,Flight,Agent,July,2024,3,95936,Standard,4,Monsoon
T1798,Traveler_1798,Female,23,UAE,Singapore,Leisure,Bus,Agent,May,2022,10,79790,Luxury,5,Summer
T1799,Traveler_1799,Female,51,UAE,Rome,Leisure,Bus,Agent,October,2024,3,38384,Standard,4,Summer
T1800,Traveler_1800,Male,26,UK,Paris,Business,Flight,Online,November,2024,5,26347,Budget,5,Winter
T1801,Traveler_1801,Female,18,India,Goa,Business,Flight,Agent,November,2024,9,93058,Budget,4,Winter
T1802,Traveler_1802,Female,23,USA,London,Business,Flight,Online,October,2022,10,101085,Budget,5,Monsoon
T1803,Traveler_1803,Male,21,Thailand,Dubai,Leisure,Flight,Agent,February,2022,8,18703,Budget,4,Summer
T1804,Traveler_1804,Male,42,India,Singapore,Business,Bus,Agent,February,2023,3,79094,Standard,5,Monsoon
T1805,Traveler_1805,Male,38,UAE,Berlin,Business,Bus,Agent,October,2024,7,84197,Budget,3,Winter
T1806,Traveler_1806,Male,22,India,Dubai,Leisure,Flight,Agent,December,2022,3,80021,Luxury,3,Summer
T1807,Traveler_1807,Male,22,Thailand,Paris,Business,Bus,Agent,June,2024,2,37351,Standard,4,Monsoon
T1808,Traveler_1808,Female,60,UK,Paris,Leisure,Flight,Agent,August,2023,8,42547,Standard,5,Monsoon
T1809,Traveler_1809,Female,42,Singapore,Berlin,Business,Train,Online,December,2023,10,69837,Standard,4,Winter
T1810,Traveler_1810,Female,22,Italy,New York,Business,Flight,Online,December,2023,9,86739,Budget,3,Summer
T1811,Traveler_1811,Female,56,France,Sydney,Leisure,Train,Agent,May,2022,2,99654,Luxury,5,Monsoon
T1812,Traveler_1812,Male,54,Thailand,Paris,Leisure,Train,Online,August,2023,6,57765,Budget,3,Winter
T1813,Traveler_1813,Female,47,France,Berlin,Business,Bus,Agent,January,2023,6,75456,Luxury,4,Summer
T1814,Traveler_1814,Female,58,Singapore,Singapore,Business,Train,Agent,September,2023,4,72568,Luxury,5,Winter
T1815,Traveler_1815,Female,21,India,Paris,Leisure,Flight,Agent,December,2024,5,45435,Luxury,3,Summer
T1816,Traveler_1816,Male,34,Australia,Goa,Business,Train,Online,March,2024,5,16696,Luxury,5,Summer
T1817,Traveler_1817,Male,32,UAE,Paris,Business,Bus,Agent,October,2023,7,81220,Budget,4,Monsoon
T1818,Traveler_1818,Male,54,UK,New York,Business,Train,Agent,December,2023,8,74058,Budget,3,Monsoon
T1819,Traveler_1819,Male,53,Singapore,New York,Business,Train,Agent,August,2023,7,47088,Standard,4,Winter
T1820,Traveler_1820,Male,39,France,Bangkok,Business,Flight,Online,March,2022,6,57169,Budget,4,Monsoon
T1821,Traveler_1821,Male,59,Italy,New York,Leisure,Bus,Online,August,2022,2,31813,Budget,5,Summer
T1822,Traveler_1822,Male,18,UAE,Goa,Business,Flight,Online,June,2024,9,61597,Budget,4,Winter
T1823,Traveler_1823,Male,53,Italy,Goa,Business,Flight,Online,October,2023,8,89818,Budget,3,Summer
T1824,Traveler_1824,Female,23,Thailand,Goa,Business,Bus,Online,September,2023,3,44123,Standard,5,Summer
T1825,Traveler_1825,Female,34,India,New York,Leisure,Bus,Online,June,2022,5,40680,Luxury,3,Winter
T1826,Traveler_1826,Female,59,Italy,Sydney,Leisure,Flight,Online,April,2022,3,25133,Budget,4,Winter
T1827,Traveler_1827,Male,60,France,London,Business,Train,Agent,September,2024,6,46702,Standard,3,Winter
T1828,Traveler_1828,Male,26,Thailand,Sydney,Business,Flight,Online,April,2024,10,72543,Standard,4,Winter
T1829,Traveler_1829,Female,60,USA,London,Business,Flight,Online,July,2023,3,39954,Standard,5,Summer
T1830,Traveler_1830,Female,37,UK,Paris,Business,Flight,Online,May,2023,4,73005,Budget,5,Summer
T1831,Traveler_1831,Female,49,USA,Paris,Business,Train,Online,July,2022,3,63351,Budget,5,Winter
T1832,Traveler_1832,Female,30,India,Berlin,Leisure,Bus,Agent,October,2024,2,69512,Budget,4,Winter
T1833,Traveler_1833,Female,46,Singapore,London,Business,Train,Agent,December,2024,4,50970,Standard,4,Winter
T1834,Traveler_1834,Male,51,UAE,Dubai,Leisure,Bus,Agent,November,2022,3,18669,Budget,4,Monsoon
T1835,Traveler_1835,Male,29,Thailand,Paris,Leisure,Train,Agent,October,2024,2,94275,Budget,5,Winter
T1836,Traveler_1836,Male,34,UK,Paris,Leisure,Flight,Agent,August,2022,10,16431,Standard,3,Winter
T1837,Traveler_1837,Male,47,Italy,London,Business,Bus,Online,October,2023,10,72746,Luxury,3,Monsoon
T1838,Traveler_1838,Female,46,Italy,Goa,Leisure,Train,Online,January,2022,7,105390,Budget,3,Summer
T1839,Traveler_1839,Female,53,Thailand,New York,Business,Train,Online,December,2023,8,21747,Budget,5,Winter
T1840,Traveler_1840,Female,28,UAE,Bangkok,Business,Flight,Agent,June,2023,7,24026,Standard,4,Winter
T1841,Traveler_1841,Female,35,Thailand,London,Leisure,Train,Online,March,2022,4,56762,Luxury,3,Summer
T1842,Traveler_1842,Male,32,Singapore,Singapore,Leisure,Train,Agent,September,2024,9,80985,Standard,3,Monsoon
T1843,Traveler_1843,Female,42,Thailand,Goa,Leisure,Bus,Agent,August,2023,7,82303,Budget,4,Winter
T1844,Traveler_1844,Female,60,USA,Bangkok,Leisure,Bus,Agent,November,2023,3,96489,Budget,4,Winter
T1845,Traveler_1845,Female,55,India,New York,Leisure,Train,Online,September,2022,2,43022,Luxury,3,Summer
T1846,Traveler_1846,Male,53,USA,Goa,Business,Train,Agent,May,2023,9,39155,Luxury,3,Winter
T1847,Traveler_1847,Female,53,Singapore,Berlin,Business,Bus,Agent,September,2024,6,45804,Standard,5,Monsoon
T1848,Traveler_1848,Female,30,USA,Berlin,Leisure,Bus,Agent,November,2022,2,42282,Standard,3,Winter
T1849,Traveler_1849,Male,42,India,Sydney,Business,Train,Online,January,2022,4,18891,Luxury,3,Summer
T1850,Traveler_1850,Female,53,UK,Rome,Leisure,Flight,Online,March,2022,5,51375,Budget,5,Monsoon
T1851,Traveler_1851,Male,25,USA,Singapore,Business,Train,Online,June,2023,6,33247,Standard,4,Monsoon
T1852,Traveler_1852,Male,32,UK,Sydney,Leisure,Flight,Online,May,2022,9,69271,Standard,4,Monsoon
T1853,Traveler_1853,Male,27,Germany,Bangkok,Leisure,Train,Online,June,2022,5,31791,Budget,4,Summer
T1854,Traveler_1854,Male,39,Italy,London,Business,Bus,Online,November,2023,2,103240,Budget,4,Monsoon
T1855,Traveler_1855,Male,37,USA,Dubai,Leisure,Train,Online,July,2023,6,31756,Standard,4,Monsoon
T1856,Traveler_1856,Female,56,Germany,Singapore,Leisure,Train,Agent,July,2022,10,112343,Budget,3,Monsoon
T1857,Traveler_1857,Male,59,UAE,Berlin,Leisure,Flight,Agent,May,2023,4,16976,Standard,5,Summer
T1858,Traveler_1858,Male,18,Thailand,Rome,Leisure,Flight,Agent,December,2024,2,80313,Standard,4,Summer
T1859,Traveler_1859,Female,38,Germany,Dubai,Business,Flight,Agent,June,2024,5,22203,Standard,3,Winter
T1860,Traveler_1860,Male,33,UAE,Paris,Business,Flight,Agent,May,2023,5,70603,Standard,3,Monsoon
T1861,Traveler_1861,Male,41,Australia,Bangkok,Leisure,Bus,Online,May,2024,9,59828,Standard,3,Winter
T1862,Traveler_1862,Female,38,Germany,Goa,Business,Train,Agent,March,2023,5,23458,Luxury,4,Summer
T1863,Traveler_1863,Male,33,Singapore,New York,Business,Flight,Agent,August,2024,7,90826,Standard,5,Winter
T1864,Traveler_1864,Male,47,Australia,Berlin,Business,Bus,Agent,January,2023,9,96186,Luxury,3,Summer
T1865,Traveler_1865,Female,55,Australia,Bangkok,Business,Bus,Agent,June,2024,6,33250,Luxury,5,Monsoon
T1866,Traveler_1866,Male,25,Singapore,Sydney,Leisure,Flight,Agent,July,2023,9,66060,Budget,3,Monsoon
T1867,Traveler_1867,Male,27,Thailand,Bangkok,Business,Flight,Online,September,2024,9,53849,Standard,3,Winter
T1868,Traveler_1868,Female,18,India,Sydney,Leisure,Flight,Online,February,2024,2,100953,Budget,3,Winter
T1869,Traveler_1869,Male,53,Thailand,Berlin,Business,Train,Online,July,2023,5,60546,Standard,3,Summer
T1870,Traveler_1870,Female,19,UAE,Sydney,Business,Flight,Online,May,2023,4,80434,Budget,5,Winter
T1871,Traveler_1871,Male,52,UAE,Bangkok,Leisure,Train,Agent,March,2024,9,115678,Standard,4,Winter
T1872,Traveler_1872,Female,58,Italy,Sydney,Leisure,Flight,Agent,February,2023,8,104084,Standard,3,Winter
T1873,Traveler_1873,Female,26,UAE,Bangkok,Business,Flight,Online,November,2024,10,77691,Budget,4,Monsoon
T1874,Traveler_1874,Female,33,USA,Paris,Leisure,Bus,Online,August,2023,5,82402,Luxury,5,Winter
T1875,Traveler_1875,Male,32,UAE,London,Business,Bus,Online,January,2022,9,103705,Budget,4,Winter
T1876,Traveler_1876,Male,40,UK,New York,Business,Bus,Online,November,2023,8,18519,Standard,5,Monsoon
T1877,Traveler_1877,Male,48,UK,London,Business,Bus,Online,July,2022,10,88801,Budget,5,Monsoon
T1878,Traveler_1878,Female,57,France,Paris,Business,Train,Agent,August,2022,2,43895,Standard,4,Summer
T1879,Traveler_1879,Female,31,Australia,Goa,Business,Bus,Agent,August,2022,5,112017,Budget,5,Winter
T1880,Traveler_1880,Male,45,Italy,London,Business,Flight,Online,November,2023,2,104830,Standard,4,Summer
T1881,Traveler_1881,Female,57,Singapore,Dubai,Business,Bus,Agent,February,2022,3,62013,Standard,5,Monsoon
T1882,Traveler_1882,Male,58,India,Paris,Leisure,Train,Online,March,2024,8,36093,Standard,3,Winter
T1883,Traveler_1883,Female,29,Italy,London,Business,Bus,Agent,June,2024,10,72305,Standard,5,Summer
T1884,Traveler_1884,Male,26,India,Sydney,Leisure,Bus,Online,November,2024,9,33197,Standard,3,Winter
T1885,Traveler_1885,Male,29,USA,Bangkok,Leisure,Flight,Online,August,2022,9,40130,Budget,3,Monsoon
T1886,Traveler_1886,Male,24,USA,Singapore,Business,Train,Agent,July,2023,2,53473,Luxury,4,Monsoon
T1887,Traveler_1887,Male,22,France,Berlin,Leisure,Bus,Agent,June,2024,2,117817,Budget,5,Winter
T1888,Traveler_1888,Female,48,India,Dubai,Business,Flight,Online,May,2022,7,98931,Luxury,3,Summer
T1889,Traveler_1889,Female,22,Germany,Goa,Leisure,Flight,Online,February,2022,6,74839,Budget,4,Winter
T1890,Traveler_1890,Female,48,India,Singapore,Leisure,Flight,Agent,March,2022,6,58224,Standard,3,Monsoon
T1891,Traveler_1891,Male,18,UAE,Paris,Business,Train,Online,November,2024,10,91807,Budget,3,Summer
T1892,Traveler_1892,Female,43,Singapore,Sydney,Business,Flight,Agent,August,2022,9,113020,Budget,3,Winter
T1893,Traveler_1893,Male,51,Germany,London,Business,Bus,Online,October,2023,5,63777,Budget,5,Monsoon
T1894,Traveler_1894,Female,25,UAE,Dubai,Business,Flight,Online,December,2024,7,70469,Luxury,3,Winter
T1895,Traveler_1895,Male,39,UK,Dubai,Business,Train,Online,December,2024,3,110317,Budget,4,Summer
T1896,Traveler_1896,Male,56,UK,Paris,Business,Train,Agent,November,2023,5,96256,Luxury,3,Monsoon
T1897,Traveler_1897,Male,40,USA,New York,Leisure,Flight,Online,February,2024,4,74831,Luxury,4,Monsoon
T1898,Traveler_1898,Male,51,Singapore,Goa,Leisure,Train,Online,September,2024,2,30008,Budget,4,Winter
T1899,Traveler_1899,Male,23,Singapore,Singapore,Business,Train,Agent,February,2023,9,113569,Standard,3,Monsoon
T1900,Traveler_1900,Male,48,USA,Dubai,Leisure,Bus,Agent,August,2024,6,94561,Budget,4,Winter
T1901,Traveler_1901,Female,27,Thailand,Berlin,Business,Bus,Online,December,2022,7,62745,Budget,3,Monsoon
T1902,Traveler_1902,Male,48,Italy,London,Leisure,Train,Online,June,2022,9,50235,Standard,3,Winter
T1903,Traveler_1903,Male,37,Singapore,New York,Leisure,Train,Agent,November,2022,2,38857,Luxury,3,Summer
T1904,Traveler_1904,Male,23,Singapore,Rome,Business,Train,Online,November,2022,5,116632,Luxury,3,Summer
T1905,Traveler_1905,Female,60,Australia,Paris,Leisure,Flight,Online,April,2024,10,113701,Standard,4,Monsoon
T1906,Traveler_1906,Female,50,UK,Dubai,Business,Flight,Agent,February,2022,9,59367,Standard,3,Winter
T1907,Traveler_1907,Male,53,Germany,Paris,Leisure,Bus,Agent,February,2022,10,63634,Luxury,4,Winter
T1908,Traveler_1908,Female,39,USA,Goa,Business,Flight,Agent,October,2022,8,74172,Standard,3,Winter
T1909,Traveler_1909,Male,55,France,Goa,Leisure,Flight,Agent,August,2024,5,33243,Budget,4,Summer
T1910,Traveler_1910,Female,31,Germany,New York,Leisure,Train,Agent,June,2024,8,31887,Luxury,4,Monsoon
T1911,Traveler_1911,Female,24,UAE,New York,Leisure,Train,Agent,December,2023,3,76949,Budget,5,Winter
T1912,Traveler_1912,Female,27,Australia,New York,Business,Train,Online,June,2022,4,86852,Standard,4,Monsoon
T1913,Traveler_1913,Male,48,UK,London,Business,Train,Agent,January,2022,2,101817,Luxury,5,Winter
T1914,Traveler_1914,Male,34,UK,Rome,Business,Flight,Agent,October,2023,2,20381,Budget,5,Summer
T1915,Traveler_1915,Male,46,India,Singapore,Leisure,Train,Online,February,2022,3,25593,Luxury,4,Winter
T1916,Traveler_1916,Male,54,France,Rome,Leisure,Flight,Agent,October,2024,6,16095,Luxury,5,Summer
T1917,Traveler_1917,Female,20,Thailand,Bangkok,Leisure,Train,Online,November,2024,6,118239,Luxury,3,Monsoon
T1918,Traveler_1918,Male,37,Thailand,Singapore,Business,Flight,Agent,August,2022,10,58039,Standard,5,Winter
T1919,Traveler_1919,Male,34,Singapore,New York,Leisure,Train,Agent,November,2024,10,33845,Budget,5,Winter
T1920,Traveler_1920,Female,45,USA,Dubai,Business,Flight,Agent,January,2024,6,116314,Standard,5,Monsoon
T1921,Traveler_1921,Male,59,India,Dubai,Business,Flight,Agent,February,2022,10,114022,Budget,4,Monsoon
T1922,Traveler_1922,Male,30,Germany,Singapore,Leisure,Bus,Agent,October,2024,6,54817,Budget,4,Monsoon
T1923,Traveler_1923,Female,36,Thailand,Singapore,Business,Train,Agent,June,2022,8,33494,Budget,5,Monsoon
T1924,Traveler_1924,Male,22,Australia,Sydney,Business,Flight,Agent,June,2023,2,68897,Luxury,5,Summer
T1925,Traveler_1925,Female,37,USA,Rome,Business,Flight,Agent,September,2023,9,111311,Luxury,3,Summer
T1926,Traveler_1926,Female,34,Thailand,Bangkok,Business,Train,Agent,May,2023,9,106956,Budget,5,Winter
T1927,Traveler_1927,Female,24,India,London,Leisure,Flight,Agent,July,2022,3,15815,Budget,4,Monsoon
T1928,Traveler_1928,Male,23,USA,Rome,Leisure,Bus,Online,March,2023,5,70155,Budget,3,Winter
T1929,Traveler_1929,Female,58,Germany,Rome,Leisure,Train,Agent,July,2024,4,26495,Standard,3,Summer
T1930,Traveler_1930,Female,51,India,Dubai,Leisure,Bus,Online,March,2022,5,104164,Budget,4,Summer
T1931,Traveler_1931,Female,31,USA,Dubai,Business,Bus,Online,March,2024,8,95150,Budget,5,Summer
T1932,Traveler_1932,Female,57,UK,Paris,Business,Bus,Agent,July,2022,10,21200,Luxury,3,Winter
T1933,Traveler_1933,Male,54,France,Rome,Leisure,Train,Agent,May,2023,10,118672,Luxury,4,Monsoon
T1934,Traveler_1934,Female,19,Thailand,Bangkok,Business,Flight,Agent,March,2023,9,40326,Standard,4,Summer
T1935,Traveler_1935,Female,29,Singapore,Rome,Leisure,Flight,Agent,October,2024,2,95974,Luxury,4,Winter
T1936,Traveler_1936,Male,55,Australia,Sydney,Business,Bus,Agent,October,2022,7,48912,Budget,3,Summer
T1937,Traveler_1937,Male,24,UK,Berlin,Leisure,Bus,Online,March,2023,2,52018,Luxury,4,Winter
T1938,Traveler_1938,Female,29,Germany,Bangkok,Business,Train,Online,March,2022,10,64869,Budget,4,Monsoon
T1939,Traveler_1939,Female,35,Germany,Singapore,Leisure,Flight,Online,April,2024,6,101157,Budget,5,Summer
T1940,Traveler_1940,Male,41,Germany,New York,Leisure,Bus,Online,August,2022,7,35499,Luxury,5,Monsoon
T1941,Traveler_1941,Female,56,USA,Paris,Business,Flight,Agent,August,2023,4,58226,Luxury,4,Monsoon
T1942,Traveler_1942,Male,53,USA,Bangkok,Leisure,Flight,Online,May,2022,4,84495,Budget,4,Winter
T1943,Traveler_1943,Male,32,Singapore,Dubai,Leisure,Train,Agent,October,2024,5,68135,Luxury,4,Summer
T1944,Traveler_1944,Female,41,USA,Rome,Leisure,Flight,Agent,February,2022,4,90487,Standard,3,Summer
T1945,Traveler_1945,Female,48,USA,Rome,Business,Bus,Online,January,2022,10,47161,Luxury,4,Winter
T1946,Traveler_1946,Female,40,UK,New York,Leisure,Train,Online,August,2022,5,106522,Standard,5,Monsoon
T1947,Traveler_1947,Female,36,UK,Goa,Business,Bus,Agent,January,2022,7,63929,Standard,3,Summer
T1948,Traveler_1948,Female,46,Italy,Goa,Leisure,Train,Agent,August,2024,10,109546,Standard,3,Summer
T1949,Traveler_1949,Male,52,UK,Paris,Leisure,Bus,Agent,May,2023,2,69400,Luxury,5,Monsoon
T1950,Traveler_1950,Male,56,UAE,Paris,Business,Flight,Online,August,2023,7,67839,Luxury,4,Summer
T1951,Traveler_1951,Female,48,USA,Paris,Business,Train,Online,April,2022,4,33485,Standard,4,Summer
T1952,Traveler_1952,Female,42,India,Sydney,Business,Flight,Agent,August,2022,2,34207,Luxury,5,Monsoon
T1953,Traveler_1953,Male,38,France,New York,Leisure,Flight,Agent,March,2024,2,68254,Luxury,5,Monsoon
T1954,Traveler_1954,Female,36,Singapore,Goa,Business,Flight,Online,November,2022,3,58648,Budget,5,Monsoon
T1955,Traveler_1955,Male,43,UAE,Berlin,Business,Bus,Agent,April,2023,6,16668,Luxury,4,Monsoon
T1956,Traveler_1956,Male,36,France,Bangkok,Leisure,Train,Online,April,2022,2,103362,Luxury,3,Summer
T1957,Traveler_1957,Female,21,Australia,Singapore,Leisure,Flight,Agent,January,2022,3,101602,Standard,3,Summer
T1958,Traveler_1958,Female,60,UAE,Berlin,Leisure,Flight,Online,September,2023,3,78350,Standard,4,Winter
T1959,Traveler_1959,Female,20,France,Goa,Leisure,Train,Agent,August,2022,2,46546,Luxury,4,Summer
T1960,Traveler_1960,Female,53,India,Berlin,Business,Bus,Agent,February,2022,9,57219,Budget,3,Summer
T1961,Traveler_1961,Female,36,Australia,Goa,Leisure,Bus,Online,March,2022,7,109941,Standard,3,Summer
T1962,Traveler_1962,Male,24,France,Bangkok,Business,Train,Online,April,2024,10,58228,Standard,3,Summer
T1963,Traveler_1963,Male,26,Italy,Singapore,Business,Bus,Agent,August,2024,8,51610,Luxury,4,Monsoon
T1964,Traveler_1964,Female,32,France,Dubai,Leisure,Train,Agent,August,2023,10,15218,Budget,3,Monsoon
T1965,Traveler_1965,Male,41,Australia,Dubai,Business,Train,Agent,July,2023,6,102323,Budget,4,Summer
T1966,Traveler_1966,Male,27,India,Bangkok,Leisure,Train,Agent,April,2023,8,82499,Budget,3,Monsoon
T1967,Traveler_1967,Female,40,USA,London,Business,Bus,Agent,June,2024,4,112785,Luxury,3,Summer
T1968,Traveler_1968,Female,26,Germany,Berlin,Business,Flight,Agent,March,2022,2,41259,Standard,4,Winter
T1969,Traveler_1969,Male,58,USA,Singapore,Business,Bus,Agent,January,2023,9,66080,Luxury,5,Monsoon
T1970,Traveler_1970,Female,55,Italy,Bangkok,Leisure,Train,Agent,August,2023,2,39883,Luxury,4,Monsoon
